Table: Viscosity [G]
Temperature {K} 	Pressure {kPa} 	Viscosity {Pa·s} 	Uncertainty {Pa·s} 
337	4200	1.79613e-5	7.6e-9
337	4400	1.80495e-5	8.4e-9
337	4600	1.81411e-5	9.2e-9
337	4800	1.8236e-5	1e-8
337	5000	1.8336e-5	1.1e-8
337	5200	1.8439e-5	1.2e-8
337	5400	1.8547e-5	1.3e-8
337	5600	1.8660e-5	1.5e-8
337	5800	1.8778e-5	1.6e-8
337	6000	1.8902e-5	1.8e-8
337	6200	1.9032e-5	2e-8
337	6400	1.9169e-5	2.3e-8
337	6600	1.9313e-5	2.5e-8
337	6800	1.9465e-5	2.9e-8
337	7000	1.9626e-5	3.2e-8
337	7200	1.9797e-5	3.7e-8
337	7400	1.9978e-5	4.2e-8
337	7600	2.0171e-5	4.8e-8
337	7800	2.0378e-5	5.5e-8
337	8000	2.0599e-5	6.3e-8
337	8200	2.0837e-5	7.2e-8
337	8400	2.1093e-5	8.2e-8
337	8600	2.171e-5	2.5e-7
337	8800	2.204e-5	2.6e-7
337	9000	2.239e-5	2.6e-7
337	9200	2.278e-5	2.7e-7
337	9400	2.320e-5	2.8e-7
337	9600	2.366e-5	2.9e-7
337	9800	2.417e-5	3.1e-7
337	10000	2.472e-5	3.3e-7
338	0.05	1.67e-5	1.7e-6
338	200	1.6734000e-5	1.6e-11
338	400	1.6781700e-5	6.5e-11
338	600	1.683060e-5	1.5e-10
338	800	1.688080e-5	2.6e-10
338	1000	1.693230e-5	4.1e-10
338	1200	1.698520e-5	5.9e-10
338	1400	1.703960e-5	8.1e-10
338	1600	1.70955e-5	1.1e-9
338	1800	1.71529e-5	1.3e-9
338	2000	1.72120e-5	1.7e-9
338	2200	1.72729e-5	2e-9
338	2400	1.73356e-5	2.4e-9
338	2600	1.74001e-5	2.8e-9
338	2800	1.74667e-5	3.3e-9
338	3000	1.75354e-5	3.8e-9
338	3200	1.76063e-5	4.3e-9
338	3400	1.76796e-5	4.9e-9
338	3600	1.77554e-5	5.4e-9
338	3800	1.78338e-5	6.1e-9
338	4000	1.79149e-5	6.8e-9
338	4200	1.79991e-5	7.5e-9
338	4400	1.80864e-5	8.3e-9
338	4600	1.81770e-5	9.1e-9
338	4800	1.82713e-5	10e-8
338	5000	1.8369e-5	1.1e-8
338	5200	1.8472e-5	1.2e-8
338	5400	1.8578e-5	1.3e-8
338	5600	1.8689e-5	1.5e-8
338	5800	1.8806e-5	1.6e-8
338	6000	1.8928e-5	1.8e-8
338	6200	1.9055e-5	2e-8
338	6400	1.9190e-5	2.2e-8
338	6600	1.9331e-5	2.5e-8
338	6800	1.9480e-5	2.8e-8
338	7000	1.9637e-5	3.1e-8
338	7200	1.9804e-5	3.5e-8
338	7400	1.9981e-5	4e-8
338	7600	2.0169e-5	4.6e-8
338	7800	2.0369e-5	5.2e-8
338	8000	2.0583e-5	6e-8
338	8200	2.0813e-5	6.8e-8
338	8400	2.1059e-5	7.8e-8
338	8600	2.166e-5	2.5e-7
338	8800	2.197e-5	2.5e-7
338	9000	2.230e-5	2.6e-7
338	9200	2.267e-5	2.7e-7
338	9400	2.307e-5	2.8e-7
338	9600	2.350e-5	2.9e-7
338	9800	2.397e-5	3e-7
338	10000	2.449e-5	3.2e-7
339	0.05	1.67e-5	1.7e-6
339	200	1.6779800e-5	1.6e-11
339	400	1.6827300e-5	6.4e-11
339	600	1.687600e-5	1.4e-10
339	800	1.692600e-5	2.6e-10
339	1000	1.697730e-5	4.1e-10
339	1200	1.703000e-5	5.9e-10
339	1400	1.708410e-5	8e-10
339	1600	1.71397e-5	1e-9
339	1800	1.71968e-5	1.3e-9
339	2000	1.72556e-5	1.6e-9
339	2200	1.73161e-5	2e-9
339	2400	1.73784e-5	2.4e-9
339	2600	1.74426e-5	2.8e-9
339	2800	1.75088e-5	3.2e-9
339	3000	1.75770e-5	3.7e-9
339	3200	1.76474e-5	4.2e-9
339	3400	1.77201e-5	4.8e-9
339	3600	1.77953e-5	5.4e-9
339	3800	1.78731e-5	6e-9
339	4000	1.79535e-5	6.7e-9
339	4200	1.80369e-5	7.4e-9
339	4400	1.81234e-5	8.2e-9
339	4600	1.82131e-5	9e-9
339	4800	1.83063e-5	9.9e-9
339	5000	1.8403e-5	1.1e-8
339	5200	1.8504e-5	1.2e-8
339	5400	1.8609e-5	1.3e-8
339	5600	1.8719e-5	1.4e-8
339	5800	1.8834e-5	1.6e-8
339	6000	1.8954e-5	1.7e-8
339	6200	1.9080e-5	1.9e-8
339	6400	1.9212e-5	2.1e-8
339	6600	1.9350e-5	2.4e-8
339	6800	1.9496e-5	2.7e-8
339	7000	1.9650e-5	3e-8
339	7200	1.9813e-5	3.4e-8
339	7400	1.9985e-5	3.9e-8
339	7600	2.0168e-5	4.4e-8
339	7800	2.0363e-5	5e-8
339	8000	2.0570e-5	5.7e-8
339	8200	2.0792e-5	6.5e-8
339	8400	2.1029e-5	7.4e-8
339	8600	2.161e-5	2.5e-7
339	8800	2.191e-5	2.5e-7
339	9000	2.223e-5	2.6e-7
339	9200	2.257e-5	2.7e-7
339	9400	2.295e-5	2.7e-7
339	9600	2.336e-5	2.8e-7
339	9800	2.380e-5	3e-7
339	10000	2.429e-5	3.1e-7
340	0.05	1.68e-5	1.7e-6
340	200	1.6825600e-5	1.6e-11
340	400	1.6872900e-5	6.3e-11
340	600	1.692150e-5	1.4e-10
340	800	1.697120e-5	2.6e-10
340	1000	1.702230e-5	4e-10
340	1200	1.707470e-5	5.8e-10
340	1400	1.712860e-5	7.9e-10
340	1600	1.71839e-5	1e-9
340	1800	1.72407e-5	1.3e-9
340	2000	1.72992e-5	1.6e-9
340	2200	1.73594e-5	2e-9
340	2400	1.74213e-5	2.3e-9
340	2600	1.74851e-5	2.8e-9
340	2800	1.75508e-5	3.2e-9
340	3000	1.76186e-5	3.7e-9
340	3200	1.76885e-5	4.2e-9
340	3400	1.77607e-5	4.7e-9
340	3600	1.78353e-5	5.3e-9
340	3800	1.79124e-5	5.9e-9
340	4000	1.79922e-5	6.6e-9
340	4200	1.80748e-5	7.3e-9
340	4400	1.81605e-5	8e-9
340	4600	1.82493e-5	8.8e-9
340	4800	1.83415e-5	9.7e-9
340	5000	1.8437e-5	1.1e-8
340	5200	1.8537e-5	1.2e-8
340	5400	1.8641e-5	1.3e-8
340	5600	1.8749e-5	1.4e-8
340	5800	1.8862e-5	1.5e-8
340	6000	1.8981e-5	1.7e-8
340	6200	1.9104e-5	1.9e-8
340	6400	1.9234e-5	2.1e-8
340	6600	1.9370e-5	2.3e-8
340	6800	1.9513e-5	2.6e-8
340	7000	1.9664e-5	2.9e-8
340	7200	1.9823e-5	3.3e-8
340	7400	1.9992e-5	3.7e-8
340	7600	2.0170e-5	4.2e-8
340	7800	2.0359e-5	4.8e-8
340	8000	2.0560e-5	5.4e-8
340	8200	2.0775e-5	6.2e-8
340	8400	2.1004e-5	7e-8
340	8600	2.157e-5	2.5e-7
340	8800	2.185e-5	2.5e-7
340	9000	2.216e-5	2.6e-7
340	9200	2.249e-5	2.6e-7
340	9400	2.284e-5	2.7e-7
340	9600	2.323e-5	2.8e-7
340	9800	2.365e-5	2.9e-7
340	10000	2.410e-5	3e-7
341	0.05	1.68e-5	1.7e-6
341	200	1.6871400e-5	1.6e-11
341	400	1.6918500e-5	6.3e-11
341	600	1.696680e-5	1.4e-10
341	800	1.701640e-5	2.5e-10
341	1000	1.706720e-5	4e-10
341	1200	1.711940e-5	5.7e-10
341	1400	1.717300e-5	7.8e-10
341	1600	1.72280e-5	1e-9
341	1800	1.72846e-5	1.3e-9
341	2000	1.73428e-5	1.6e-9
341	2200	1.74026e-5	1.9e-9
341	2400	1.74641e-5	2.3e-9
341	2600	1.75275e-5	2.7e-9
341	2800	1.75928e-5	3.2e-9
341	3000	1.76602e-5	3.6e-9
341	3200	1.77296e-5	4.1e-9
341	3400	1.78013e-5	4.7e-9
341	3600	1.78753e-5	5.3e-9
341	3800	1.79518e-5	5.9e-9
341	4000	1.80309e-5	6.5e-9
341	4200	1.81128e-5	7.2e-9
341	4400	1.81976e-5	7.9e-9
341	4600	1.82856e-5	8.7e-9
341	4800	1.83768e-5	9.6e-9
341	5000	1.8472e-5	1e-8
341	5200	1.8570e-5	1.1e-8
341	5400	1.8673e-5	1.3e-8
341	5600	1.8780e-5	1.4e-8
341	5800	1.8891e-5	1.5e-8
341	6000	1.9008e-5	1.7e-8
341	6200	1.9129e-5	1.8e-8
341	6400	1.9257e-5	2e-8
341	6600	1.9391e-5	2.3e-8
341	6800	1.9531e-5	2.5e-8
341	7000	1.9679e-5	2.8e-8
341	7200	1.9835e-5	3.2e-8
341	7400	1.9999e-5	3.6e-8
341	7600	2.0173e-5	4e-8
341	7800	2.0357e-5	4.6e-8
341	8000	2.0552e-5	5.2e-8
341	8200	2.0760e-5	5.9e-8
341	8400	2.0982e-5	6.7e-8
341	8600	2.153e-5	2.4e-7
341	8800	2.180e-5	2.5e-7
341	9000	2.210e-5	2.6e-7
341	9200	2.241e-5	2.6e-7
341	9400	2.275e-5	2.7e-7
341	9600	2.312e-5	2.8e-7
341	9800	2.351e-5	2.9e-7
341	10000	2.394e-5	3e-7
342	0.05	1.69e-5	1.7e-6
342	200	1.6917100e-5	1.5e-11
342	400	1.6964000e-5	6.2e-11
342	600	1.701210e-5	1.4e-10
342	800	1.706150e-5	2.5e-10
342	1000	1.711210e-5	3.9e-10
342	1200	1.716400e-5	5.7e-10
342	1400	1.721740e-5	7.7e-10
342	1600	1.72721e-5	1e-9
342	1800	1.73284e-5	1.3e-9
342	2000	1.73863e-5	1.6e-9
342	2200	1.74458e-5	1.9e-9
342	2400	1.75070e-5	2.3e-9
342	2600	1.75700e-5	2.7e-9
342	2800	1.76349e-5	3.1e-9
342	3000	1.77018e-5	3.6e-9
342	3200	1.77707e-5	4.1e-9
342	3400	1.78419e-5	4.6e-9
342	3600	1.79153e-5	5.2e-9
342	3800	1.79912e-5	5.8e-9
342	4000	1.80697e-5	6.4e-9
342	4200	1.81508e-5	7.1e-9
342	4400	1.82349e-5	7.8e-9
342	4600	1.83220e-5	8.6e-9
342	4800	1.84123e-5	9.5e-9
342	5000	1.8506e-5	1e-8
342	5200	1.8604e-5	1.1e-8
342	5400	1.8705e-5	1.2e-8
342	5600	1.8810e-5	1.4e-8
342	5800	1.8920e-5	1.5e-8
342	6000	1.9035e-5	1.6e-8
342	6200	1.9155e-5	1.8e-8
342	6400	1.9281e-5	2e-8
342	6600	1.9412e-5	2.2e-8
342	6800	1.9550e-5	2.5e-8
342	7000	1.9695e-5	2.7e-8
342	7200	1.9847e-5	3.1e-8
342	7400	2.0008e-5	3.5e-8
342	7600	2.0178e-5	3.9e-8
342	7800	2.0357e-5	4.4e-8
342	8000	2.0547e-5	5e-8
342	8200	2.0749e-5	5.6e-8
342	8400	2.0963e-5	6.4e-8
342	8600	2.149e-5	2.4e-7
342	8800	2.176e-5	2.5e-7
342	9000	2.204e-5	2.5e-7
342	9200	2.234e-5	2.6e-7
342	9400	2.267e-5	2.7e-7
342	9600	2.301e-5	2.7e-7
342	9800	2.339e-5	2.8e-7
342	10000	2.379e-5	2.9e-7
343	0.05	1.69e-5	1.7e-6
343	200	1.6962700e-5	1.5e-11
343	400	1.7009500e-5	6.2e-11
343	600	1.705740e-5	1.4e-10
343	800	1.710650e-5	2.5e-10
343	1000	1.715690e-5	3.9e-10
343	1200	1.720870e-5	5.6e-10
343	1400	1.726170e-5	7.7e-10
343	1600	1.73162e-5	1e-9
343	1800	1.73722e-5	1.3e-9
343	2000	1.74298e-5	1.6e-9
343	2200	1.74889e-5	1.9e-9
343	2400	1.75498e-5	2.3e-9
343	2600	1.76124e-5	2.7e-9
343	2800	1.76769e-5	3.1e-9
343	3000	1.77433e-5	3.6e-9
343	3200	1.78118e-5	4.1e-9
343	3400	1.78825e-5	4.6e-9
343	3600	1.79554e-5	5.1e-9
343	3800	1.80307e-5	5.7e-9
343	4000	1.81085e-5	6.4e-9
343	4200	1.81890e-5	7e-9
343	4400	1.82722e-5	7.7e-9
343	4600	1.83585e-5	8.5e-9
343	4800	1.84479e-5	9.3e-9
343	5000	1.8541e-5	1e-8
343	5200	1.8637e-5	1.1e-8
343	5400	1.8737e-5	1.2e-8
343	5600	1.8841e-5	1.3e-8
343	5800	1.8950e-5	1.5e-8
343	6000	1.9063e-5	1.6e-8
343	6200	1.9181e-5	1.8e-8
343	6400	1.9305e-5	1.9e-8
343	6600	1.9434e-5	2.2e-8
343	6800	1.9569e-5	2.4e-8
343	7000	1.9711e-5	2.7e-8
343	7200	1.9861e-5	3e-8
343	7400	2.0018e-5	3.3e-8
343	7600	2.0184e-5	3.7e-8
343	7800	2.0359e-5	4.2e-8
343	8000	2.0544e-5	4.8e-8
343	8200	2.0740e-5	5.4e-8
343	8400	2.0948e-5	6.1e-8
343	8600	2.146e-5	2.4e-7
343	8800	2.172e-5	2.5e-7
343	9000	2.199e-5	2.5e-7
343	9200	2.228e-5	2.6e-7
343	9400	2.259e-5	2.6e-7
343	9600	2.292e-5	2.7e-7
343	9800	2.328e-5	2.8e-7
343	10000	2.366e-5	2.9e-7
344	0.05	1.70e-5	1.7e-6
344	200	1.7008400e-5	1.5e-11
344	400	1.7054900e-5	6.1e-11
344	600	1.710260e-5	1.4e-10
344	800	1.715160e-5	2.5e-10
344	1000	1.720170e-5	3.8e-10
344	1200	1.725320e-5	5.6e-10
344	1400	1.730600e-5	7.6e-10
344	1600	1.736030e-5	9.9e-10
344	1800	1.74160e-5	1.3e-9
344	2000	1.74732e-5	1.6e-9
344	2200	1.75321e-5	1.9e-9
344	2400	1.75926e-5	2.2e-9
344	2600	1.76548e-5	2.6e-9
344	2800	1.77189e-5	3.1e-9
344	3000	1.77849e-5	3.5e-9
344	3200	1.78530e-5	4e-9
344	3400	1.79231e-5	4.5e-9
344	3600	1.79955e-5	5.1e-9
344	3800	1.80702e-5	5.7e-9
344	4000	1.81473e-5	6.3e-9
344	4200	1.82271e-5	7e-9
344	4400	1.83097e-5	7.7e-9
344	4600	1.83951e-5	8.4e-9
344	4800	1.84836e-5	9.2e-9
344	5000	1.8575e-5	1e-8
344	5200	1.8671e-5	1.1e-8
344	5400	1.8770e-5	1.2e-8
344	5600	1.8873e-5	1.3e-8
344	5800	1.8980e-5	1.4e-8
344	6000	1.9091e-5	1.6e-8
344	6200	1.9208e-5	1.7e-8
344	6400	1.9329e-5	1.9e-8
344	6600	1.9456e-5	2.1e-8
344	6800	1.9590e-5	2.3e-8
344	7000	1.9729e-5	2.6e-8
344	7200	1.9875e-5	2.9e-8
344	7400	2.0029e-5	3.2e-8
344	7600	2.0191e-5	3.6e-8
344	7800	2.0362e-5	4.1e-8
344	8000	2.0542e-5	4.6e-8
344	8200	2.0733e-5	5.1e-8
344	8400	2.0935e-5	5.8e-8
344	8600	2.144e-5	2.4e-7
344	8800	2.168e-5	2.5e-7
344	9000	2.194e-5	2.5e-7
344	9200	2.222e-5	2.6e-7
344	9400	2.252e-5	2.6e-7
344	9600	2.284e-5	2.7e-7
344	9800	2.318e-5	2.8e-7
344	10000	2.354e-5	2.8e-7
345	0.05	1.70e-5	1.7e-6
345	200	1.7053900e-5	1.5e-11
345	400	1.7100300e-5	6e-11
345	600	1.714780e-5	1.4e-10
345	800	1.719650e-5	2.4e-10
345	1000	1.724650e-5	3.8e-10
345	1200	1.729770e-5	5.5e-10
345	1400	1.735030e-5	7.5e-10
345	1600	1.740430e-5	9.8e-10
345	1800	1.74597e-5	1.2e-9
345	2000	1.75167e-5	1.5e-9
345	2200	1.75752e-5	1.9e-9
345	2400	1.76353e-5	2.2e-9
345	2600	1.76972e-5	2.6e-9
345	2800	1.77609e-5	3e-9
345	3000	1.78265e-5	3.5e-9
345	3200	1.78941e-5	4e-9
345	3400	1.79637e-5	4.5e-9
345	3600	1.80356e-5	5e-9
345	3800	1.81097e-5	5.6e-9
345	4000	1.81863e-5	6.2e-9
345	4200	1.82654e-5	6.9e-9
345	4400	1.83472e-5	7.6e-9
345	4600	1.84318e-5	8.3e-9
345	4800	1.85195e-5	9.1e-9
345	5000	1.86103e-5	9.9e-9
345	5200	1.8705e-5	1.1e-8
345	5400	1.8802e-5	1.2e-8
345	5600	1.8904e-5	1.3e-8
345	5800	1.9010e-5	1.4e-8
345	6000	1.9120e-5	1.5e-8
345	6200	1.9235e-5	1.7e-8
345	6400	1.9354e-5	1.9e-8
345	6600	1.9480e-5	2.1e-8
345	6800	1.9610e-5	2.3e-8
345	7000	1.9747e-5	2.5e-8
345	7200	1.9891e-5	2.8e-8
345	7400	2.0042e-5	3.1e-8
345	7600	2.0200e-5	3.5e-8
345	7800	2.0367e-5	3.9e-8
345	8000	2.0543e-5	4.4e-8
345	8200	2.0729e-5	4.9e-8
345	8400	2.0925e-5	5.6e-8
345	8600	2.141e-5	2.4e-7
345	8800	2.165e-5	2.5e-7
345	9000	2.190e-5	2.5e-7
345	9200	2.217e-5	2.6e-7
345	9400	2.246e-5	2.6e-7
345	9600	2.276e-5	2.7e-7
345	9800	2.309e-5	2.7e-7
345	10000	2.344e-5	2.8e-7
346	0.05	1.71e-5	1.7e-6
346	200	1.7099400e-5	1.5e-11
346	400	1.7145600e-5	6e-11
346	600	1.719300e-5	1.3e-10
346	800	1.724150e-5	2.4e-10
346	1000	1.729120e-5	3.8e-10
346	1200	1.734220e-5	5.4e-10
346	1400	1.739460e-5	7.4e-10
346	1600	1.744830e-5	9.7e-10
346	1800	1.75034e-5	1.2e-9
346	2000	1.75601e-5	1.5e-9
346	2200	1.76183e-5	1.8e-9
346	2400	1.76781e-5	2.2e-9
346	2600	1.77396e-5	2.6e-9
346	2800	1.78029e-5	3e-9
346	3000	1.78681e-5	3.4e-9
346	3200	1.79352e-5	3.9e-9
346	3400	1.80044e-5	4.4e-9
346	3600	1.80757e-5	5e-9
346	3800	1.81493e-5	5.5e-9
346	4000	1.82252e-5	6.1e-9
346	4200	1.83037e-5	6.8e-9
346	4400	1.83847e-5	7.5e-9
346	4600	1.84686e-5	8.2e-9
346	4800	1.85554e-5	9e-9
346	5000	1.86454e-5	9.8e-9
346	5200	1.8739e-5	1.1e-8
346	5400	1.8835e-5	1.2e-8
346	5600	1.8936e-5	1.3e-8
346	5800	1.9040e-5	1.4e-8
346	6000	1.9149e-5	1.5e-8
346	6200	1.9262e-5	1.7e-8
346	6400	1.9380e-5	1.8e-8
346	6600	1.9503e-5	2e-8
346	6800	1.9632e-5	2.2e-8
346	7000	1.9766e-5	2.4e-8
346	7200	1.9907e-5	2.7e-8
346	7400	2.0055e-5	3e-8
346	7600	2.0210e-5	3.4e-8
346	7800	2.0373e-5	3.8e-8
346	8000	2.0545e-5	4.2e-8
346	8200	2.0726e-5	4.7e-8
346	8400	2.0917e-5	5.3e-8
346	8600	2.139e-5	2.4e-7
346	8800	2.162e-5	2.5e-7
346	9000	2.187e-5	2.5e-7
346	9200	2.213e-5	2.6e-7
346	9400	2.240e-5	2.6e-7
346	9600	2.270e-5	2.7e-7
346	9800	2.301e-5	2.7e-7
346	10000	2.334e-5	2.8e-7
347	0.05	1.71e-5	1.7e-6
347	200	1.7144900e-5	1.5e-11
347	400	1.7190900e-5	5.9e-11
347	600	1.723810e-5	1.3e-10
347	800	1.728640e-5	2.4e-10
347	1000	1.733590e-5	3.7e-10
347	1200	1.738670e-5	5.4e-10
347	1400	1.743880e-5	7.3e-10
347	1600	1.749220e-5	9.6e-10
347	1800	1.75471e-5	1.2e-9
347	2000	1.76034e-5	1.5e-9
347	2200	1.76613e-5	1.8e-9
347	2400	1.77208e-5	2.2e-9
347	2600	1.77820e-5	2.6e-9
347	2800	1.78449e-5	3e-9
347	3000	1.79097e-5	3.4e-9
347	3200	1.79763e-5	3.9e-9
347	3400	1.80450e-5	4.4e-9
347	3600	1.81158e-5	4.9e-9
347	3800	1.81888e-5	5.5e-9
347	4000	1.82642e-5	6.1e-9
347	4200	1.83420e-5	6.7e-9
347	4400	1.84224e-5	7.4e-9
347	4600	1.85055e-5	8.1e-9
347	4800	1.85915e-5	8.9e-9
347	5000	1.86805e-5	9.7e-9
347	5200	1.8773e-5	1.1e-8
347	5400	1.8868e-5	1.1e-8
347	5600	1.8968e-5	1.3e-8
347	5800	1.9071e-5	1.4e-8
347	6000	1.9178e-5	1.5e-8
347	6200	1.9290e-5	1.6e-8
347	6400	1.9406e-5	1.8e-8
347	6600	1.9527e-5	2e-8
347	6800	1.9654e-5	2.2e-8
347	7000	1.9786e-5	2.4e-8
347	7200	1.9924e-5	2.6e-8
347	7400	2.0069e-5	2.9e-8
347	7600	2.0221e-5	3.3e-8
347	7800	2.0381e-5	3.6e-8
347	8000	2.0548e-5	4.1e-8
347	8200	2.0725e-5	4.6e-8
347	8400	2.0911e-5	5.1e-8
347	8600	2.138e-5	2.4e-7
347	8800	2.160e-5	2.4e-7
347	9000	2.184e-5	2.5e-7
347	9200	2.209e-5	2.5e-7
347	9400	2.235e-5	2.6e-7
347	9600	2.263e-5	2.6e-7
347	9800	2.293e-5	2.7e-7
347	10000	2.325e-5	2.8e-7
348	0.05	1.71e-5	1.7e-6
348	200	1.7190300e-5	1.5e-11
348	400	1.7236200e-5	5.8e-11
348	600	1.728310e-5	1.3e-10
348	800	1.733120e-5	2.4e-10
348	1000	1.738050e-5	3.7e-10
348	1200	1.743110e-5	5.3e-10
348	1400	1.748290e-5	7.3e-10
348	1600	1.753610e-5	9.5e-10
348	1800	1.75907e-5	1.2e-9
348	2000	1.76468e-5	1.5e-9
348	2200	1.77044e-5	1.8e-9
348	2400	1.77635e-5	2.2e-9
348	2600	1.78244e-5	2.5e-9
348	2800	1.78869e-5	2.9e-9
348	3000	1.79512e-5	3.4e-9
348	3200	1.80175e-5	3.8e-9
348	3400	1.80857e-5	4.3e-9
348	3600	1.81560e-5	4.9e-9
348	3800	1.82285e-5	5.4e-9
348	4000	1.83032e-5	6e-9
348	4200	1.83804e-5	6.6e-9
348	4400	1.84601e-5	7.3e-9
348	4600	1.85425e-5	8e-9
348	4800	1.86276e-5	8.7e-9
348	5000	1.87158e-5	9.5e-9
348	5200	1.8807e-5	1e-8
348	5400	1.8902e-5	1.1e-8
348	5600	1.9000e-5	1.2e-8
348	5800	1.9102e-5	1.3e-8
348	6000	1.9208e-5	1.5e-8
348	6200	1.9318e-5	1.6e-8
348	6400	1.9432e-5	1.8e-8
348	6600	1.9552e-5	1.9e-8
348	6800	1.9676e-5	2.1e-8
348	7000	1.9806e-5	2.3e-8
348	7200	1.9942e-5	2.6e-8
348	7400	2.0084e-5	2.9e-8
348	7600	2.0233e-5	3.2e-8
348	7800	2.0390e-5	3.5e-8
348	8000	2.0554e-5	3.9e-8
348	8200	2.0726e-5	4.4e-8
348	8400	2.0907e-5	4.9e-8
348	8600	2.136e-5	2.4e-7
348	8800	2.158e-5	2.4e-7
348	9000	2.181e-5	2.5e-7
348	9200	2.205e-5	2.5e-7
348	9400	2.231e-5	2.6e-7
348	9600	2.258e-5	2.6e-7
348	9800	2.287e-5	2.7e-7
348	10000	2.317e-5	2.7e-7
349	0.05	1.72e-5	1.7e-6
349	200	1.7235700e-5	1.4e-11
349	400	1.7281400e-5	5.8e-11
349	600	1.732810e-5	1.3e-10
349	800	1.737600e-5	2.3e-10
349	1000	1.742510e-5	3.7e-10
349	1200	1.747550e-5	5.3e-10
349	1400	1.752710e-5	7.2e-10
349	1600	1.758000e-5	9.4e-10
349	1800	1.76344e-5	1.2e-9
349	2000	1.76901e-5	1.5e-9
349	2200	1.77474e-5	1.8e-9
349	2400	1.78062e-5	2.1e-9
349	2600	1.78667e-5	2.5e-9
349	2800	1.79289e-5	2.9e-9
349	3000	1.79928e-5	3.3e-9
349	3200	1.80586e-5	3.8e-9
349	3400	1.81264e-5	4.3e-9
349	3600	1.81962e-5	4.8e-9
349	3800	1.82681e-5	5.4e-9
349	4000	1.83423e-5	5.9e-9
349	4200	1.84188e-5	6.6e-9
349	4400	1.84979e-5	7.2e-9
349	4600	1.85795e-5	7.9e-9
349	4800	1.86639e-5	8.6e-9
349	5000	1.87512e-5	9.4e-9
349	5200	1.8842e-5	1e-8
349	5400	1.8935e-5	1.1e-8
349	5600	1.9032e-5	1.2e-8
349	5800	1.9133e-5	1.3e-8
349	6000	1.9237e-5	1.4e-8
349	6200	1.9346e-5	1.6e-8
349	6400	1.9459e-5	1.7e-8
349	6600	1.9577e-5	1.9e-8
349	6800	1.9699e-5	2.1e-8
349	7000	1.9827e-5	2.3e-8
349	7200	1.9961e-5	2.5e-8
349	7400	2.0100e-5	2.8e-8
349	7600	2.0247e-5	3.1e-8
349	7800	2.0400e-5	3.4e-8
349	8000	2.0560e-5	3.8e-8
349	8200	2.0728e-5	4.2e-8
349	8400	2.0905e-5	4.7e-8
349	8600	2.135e-5	2.4e-7
349	8800	2.156e-5	2.4e-7
349	9000	2.178e-5	2.5e-7
349	9200	2.202e-5	2.5e-7
349	9400	2.227e-5	2.6e-7
349	9600	2.253e-5	2.6e-7
349	9800	2.281e-5	2.7e-7
349	10000	2.310e-5	2.7e-7
350	0.05	1.72e-5	1.7e-6
350	200	1.7281000e-5	1.4e-11
350	400	1.7326500e-5	5.7e-11
350	600	1.737310e-5	1.3e-10
350	800	1.742080e-5	2.3e-10
350	1000	1.746970e-5	3.6e-10
350	1200	1.751980e-5	5.2e-10
350	1400	1.757120e-5	7.1e-10
350	1600	1.762390e-5	9.3e-10
350	1800	1.76779e-5	1.2e-9
350	2000	1.77334e-5	1.5e-9
350	2200	1.77904e-5	1.8e-9
350	2400	1.78489e-5	2.1e-9
350	2600	1.79090e-5	2.5e-9
350	2800	1.79708e-5	2.9e-9
350	3000	1.80344e-5	3.3e-9
350	3200	1.80998e-5	3.8e-9
350	3400	1.81671e-5	4.2e-9
350	3600	1.82364e-5	4.8e-9
350	3800	1.83078e-5	5.3e-9
350	4000	1.83814e-5	5.9e-9
350	4200	1.84573e-5	6.5e-9
350	4400	1.85357e-5	7.1e-9
350	4600	1.86166e-5	7.8e-9
350	4800	1.87002e-5	8.5e-9
350	5000	1.87867e-5	9.3e-9
350	5200	1.8876e-5	1e-8
350	5400	1.8969e-5	1.1e-8
350	5600	1.9065e-5	1.2e-8
350	5800	1.9164e-5	1.3e-8
350	6000	1.9268e-5	1.4e-8
350	6200	1.9375e-5	1.5e-8
350	6400	1.9486e-5	1.7e-8
350	6600	1.9602e-5	1.8e-8
350	6800	1.9723e-5	2e-8
350	7000	1.9849e-5	2.2e-8
350	7200	1.9980e-5	2.4e-8
350	7400	2.0117e-5	2.7e-8
350	7600	2.0261e-5	3e-8
350	7800	2.0411e-5	3.3e-8
350	8000	2.0568e-5	3.7e-8
350	8200	2.0732e-5	4.1e-8
350	8400	2.0905e-5	4.6e-8
350	8600	2.134e-5	2.4e-7
350	8800	2.154e-5	2.4e-7
350	9000	2.176e-5	2.5e-7
350	9200	2.199e-5	2.5e-7
350	9400	2.223e-5	2.6e-7
350	9600	2.248e-5	2.6e-7
350	9800	2.275e-5	2.7e-7
350	10000	2.303e-5	2.7e-7
351	0.05	1.73e-5	1.7e-6
351	200	1.7326300e-5	1.4e-11
351	400	1.7371600e-5	5.7e-11
351	600	1.741800e-5	1.3e-10
351	800	1.746550e-5	2.3e-10
351	1000	1.751420e-5	3.6e-10
351	1200	1.756410e-5	5.2e-10
351	1400	1.761520e-5	7e-10
351	1600	1.766770e-5	9.2e-10
351	1800	1.77215e-5	1.2e-9
351	2000	1.77767e-5	1.4e-9
351	2200	1.78333e-5	1.8e-9
351	2400	1.78915e-5	2.1e-9
351	2600	1.79513e-5	2.4e-9
351	2800	1.80128e-5	2.8e-9
351	3000	1.80759e-5	3.3e-9
